pxcor,pycor,pcolor,plabel,plabel-color,name,accessibility,ward-number,density,total0,total00,b51,b52,b53,b54,b55,b201,b202,b203,b204,b205,b501,b502,b503,b504,b505,b1001,b1002,b1003,b1004,b1005,b5001,b5002,b5003,b5004,b5005,s51,s52,s53,s54,s55,s201,s202,s203,s204,s205,s501,s502,s503,s504,s505,s1001,s1002,s1003,s1004,s1005,s5001,s5002,s5003,s5004,s5005
-45,1,0,,9.9,Heathrow Villages,1.5,124,1.157894737,0.451260504,0.363636364,0.484848485,0.272727273,0.237288136,0.06122449,0.022222222,0.622222222,0.333333333,0.351351351,0.344827586,0.303571429,0.566037736,0.622222222,0.534883721,0.462962963,0.333333333,0.528301887,0.630434783,0.6,0.470588235,0.488888889,0.6,0.617021277,0.488372093,0.672727273,0.622641509,0.234042553,0.189655172,0.197183099,0.038461538,0.012820513,0.413793103,0.35,0.25,0.36,0.133333333,0.53968254,0.49122807,0.338461538,0.444444444,0.333333333,0.469387755,0.552238806,0.439393939,0.393939394,0.358208955,0.428571429,0.490566038,0.526315789,0.551282051,0.578125
-38,1,0,,9.9,Heston West,1.5,67,0.5,0.553191489,0.440366972,0.5,0,0,0.333333333,0.2,0,0.5,0,0.666666667,0.571428571,0.75,0.8,0.6,0,0.625,0.5,0.8,0.333333333,0.75,0.666666667,0.5,1,0.8,0.333333333,1,0,0.166666667,0.25,0,0,0,0.8,0.428571429,,0.333333333,0.714285714,0.555555556,0.75,0,0,0.333333333,0.5,0.5,0,0.833333333,0.333333333,1,0.5,0.75,0.75
-32,1,0,,9.9,Osterley and Spring Grove,1.5,69,0.473684211,0.521367521,0.362637363,0,0.142857143,0,0,0,0.6,0.5,0.75,0.285714286,0,0.571428571,1,0.555555556,,0.333333333,1,0.857142857,0.666666667,1,0.666666667,1,1,0.571428571,0.857142857,0.4,0.6,0,0,0,0.090909091,0,0.3,0.5,0.142857143,0.25,0.166666667,0.7,0,0.2,0,0.666666667,0.5,0.333333333,0.625,0.3,0.666666667,0.5,0.666666667,0.636363636,0.428571429
-25,1,0,,9.9,Brentford,2,70,0.333333333,0.473684211,0.529411765,,,0,0,0,0.5,1,0.666666667,0,0,0.5,,,,0.5,1,,,1,,1,0,1,0.666666667,0.5,0,0,0.75,0,0,0.666666667,0.666666667,0.5,1,0,0,0.666666667,0.5,0.666666667,,0.25,1,,0.4,0.75,0.4,0,1,0.75,1
-23,1,0,,9.9,Turnham Green,3,82,0.8,0.541666667,0.370967742,0.5,0,0.5,0.666666667,0,0.833333333,0.5,1,0.5,0.5,1,0.25,0.5,1,0,,0.666666667,1,,0,0,1,0.666666667,1,,0,0,0,0,0,0.333333333,,0.666666667,0,0,1,0.6,0,1,0.5,1,1,1,0,0,1,0.285714286,0.5,0.222222222,0
-19,1,0,,9.9,Chiswick Homefields,2,71,2.142857143,0.545918367,0.434163701,0.4,0,0.333333333,0,0,0.75,0.666666667,0.428571429,0.4,0.5,0.714285714,1,0.75,0.428571429,0.5,0.5,0.666666667,0.555555556,0.666666667,0.75,0.666666667,0.8,0.777777778,0.6,0.666666667,0.5,0.272727273,0.222222222,0,0,0.428571429,0.5,0.555555556,0.25,0.466666667,0.692307692,0.583333333,0.3,0.454545455,0.3,0.4,0.384615385,0.733333333,0.444444444,0.272727273,0.666666667,0.727272727,0.666666667,0.666666667,0.444444444
-18,1,0,,9.9,Ravenscourt Park,3,450,3,0.75,0.316326531,0.6,0.5,0.5,0,0,1,1,0.75,1,0,1,0.8,0.833333333,0.833333333,1,0.833333333,1,1,1,1,0.5,1,1,1,1,0.25,0.6,0,0.333333333,0,0.75,0,0,0,0.142857143,0.75,0.25,0,0,0,0.8,0.5,0,0.4,0.2,0,0,0.5,0.333333333,1
-16,1,0,,9.9,Avonmore and Brook Green,6,452,6.333333333,0.724696356,0.333333333,0.666666667,0.555555556,0.9,0,0,1,0.8,0.6,0.631578947,0.5,0.866666667,0.916666667,0.846153846,0.875,0.4,0.9,1,1,0.615384615,1,0.857142857,0.777777778,0.909090909,0.6,0.857142857,0.444444444,0.294117647,0.166666667,0,0.090909091,0.529411765,0.583333333,0.444444444,0.090909091,0.076923077,0.307692308,0.4,0.666666667,0.181818182,0.176470588,0.3,0.428571429,0.692307692,0.5,0.3125,0.388888889,0.5,0.461538462,0.153846154,0.333333333
-14,1,0,,9.9,Abingdon,6,469,11,0.6171875,0.432692308,0.727272727,0.384615385,0.5,0.363636364,0.071428571,0.888888889,0.6,0.5,0.428571429,0.125,0.5,0.8,0.75,0.6,0.454545455,0.75,1,0.705882353,0.909090909,0.5,1,0.833333333,0.9,0.615384615,0.666666667,0.363636364,0.5,0.5,0.117647059,0,0.529411765,0.45,0.277777778,0.384615385,0.166666667,0.733333333,0.3125,0.6,0.333333333,0.3,0.619047619,0.470588235,0.526315789,0.307692308,0.428571429,0.434782609,0.421052632,0.571428571,0.625,0.65
-10,1,0,,9.9,Brompton,6,468,12,0.450331126,0.434599156,0.166666667,0.5,0.454545455,0,0,0.166666667,0.5,0.75,0.166666667,0,0.5,1,0.6,0.142857143,0.666666667,1,0.5,0.857142857,0.666666667,0.428571429,0.75,0.75,0.416666667,0.571428571,0.333333333,0.333333333,0,0.375,0,0,0.5,0.2,0.25,0.2,0,0.5625,0.583333333,0.454545455,0.25,0.333333333,0.75,0.454545455,0.8,0.769230769,0.375,0.5,0.666666667,0.666666667,0.555555556,0.714285714
-9,1,0,,9.9,Hans Town,6,476,18,0.573033708,0.453416149,0.75,0.48,0.625,0.12,0.111111111,0.789473684,0.769230769,0.5,0.111111111,0.428571429,0.807692308,0.565217391,0.785714286,0.588235294,0.35,0.5,0.533333333,0.904761905,0.5,0.6,0.764705882,0.727272727,0.730769231,0.75,0.722222222,0.576923077,0.413793103,0.285714286,0,0.086956522,0.545454545,0.473684211,0.441176471,0.19047619,0.09375,0.590909091,0.5,0.689655172,0.448275862,0.314285714,0.592592593,0.736842105,0.65,0.565217391,0.590909091,0.535714286,0.583333333,0.571428571,0.5,0.523809524
-7,1,0,,9.9,Warwick,6.5,493,15.5,0.66576087,0.420959147,0.692307692,0.846153846,0.545454545,0,0,0.888888889,0.75,0.923076923,0.5625,0.636363636,0.764705882,0.789473684,1,0.533333333,0.6,0.733333333,0.8,0.636363636,0.5,0.75,0.615384615,0.857142857,0.764705882,0.647058824,0.454545455,0.681818182,0.217391304,0.461538462,0.074074074,0.086956522,0.5,0.678571429,0.52,0.264705882,0.166666667,0.555555556,0.444444444,0.379310345,0.423076923,0.4,0.578947368,0.428571429,0.466666667,0.470588235,0.357142857,0.56,0.473684211,0.55,0.411764706,0.611111111
-6,1,0,,9.9,Vincent Square,6.5,484,25.5,0.667721519,0.441141498,0.772727273,0.703703704,0.80952381,0,0,0.736842105,0.730769231,0.740740741,0.296296296,0.379310345,0.8,0.826086957,0.730769231,0.653846154,0.620689655,0.666666667,0.862068966,0.791666667,0.807692308,0.678571429,0.838709677,1,0.88,0.791666667,0.735294118,0.53125,0.571428571,0.375,0.03030303,0.04,0.56097561,0.56,0.6,0.323529412,0.081081081,0.586206897,0.461538462,0.540540541,0.451612903,0.28125,0.535714286,0.548387097,0.5,0.444444444,0.365853659,0.625,0.666666667,0.696969697,0.472222222,0.540540541
-1,1,0,,9.9,East Walworth,6,243,15.75,0.595771144,0.408476105,0.552631579,0.525,0.547619048,0.033333333,0.028571429,0.88,0.727272727,0.709677419,0.4,0.133333333,0.736842105,0.709677419,0.714285714,0.5,0.594594595,0.741935484,0.684210526,0.740740741,0.682926829,0.473684211,0.8,0.814814815,0.785714286,0.72972973,0.685714286,0.489361702,0.333333333,0.342857143,0.040816327,0,0.576923077,0.486486486,0.408163265,0.3125,0.142857143,0.658536585,0.47826087,0.414634146,0.5,0.363636364,0.516666667,0.428571429,0.617021277,0.4,0.477272727,0.43902439,0.470588235,0.5,0.5,0.339285714
3,1,0,,9.9,South Bermondsey,3,245,15.33333333,0.612149533,0.448318804,0.592592593,0.535714286,0.571428571,0.12,0,0.6,0.739130435,0.666666667,0.4,0.238095238,0.75862069,0.72,0.777777778,0.518518519,0.608695652,0.676470588,0.76,0.757575758,0.592592593,0.578947368,0.821428571,0.774193548,0.708333333,0.733333333,0.666666667,0.5,0.428571429,0.366666667,0.086956522,0,0.558823529,0.419354839,0.5,0.264705882,0.259259259,0.733333333,0.709677419,0.5,0.379310345,0.4,0.642857143,0.59375,0.647058824,0.428571429,0.454545455,0.527777778,0.4375,0.5,0.517241379,0.6
22,1,0,,9.9,Plumstead,2,282,0.25,0.75,0.371428571,,,1,0.666666667,0,,,0.333333333,,1,,1,1,,1,1,1,0,,1,1,,1,0.5,,0.5,,0.333333333,,,1,1,0.5,0,0,,0,0,,0.666666667,,0.333333333,1,,,0.333333333,0,0,0.4,0
26,1,0,,9.9,Lesnes Abbey,2,306,0.625,0.443037975,0.328947368,0.2,0,0,0,0,0.5,1,0.4,0.285714286,0,1,0.5,1,,1,0.5,0.666666667,0.5,0.333333333,0.5,0.25,1,0.5,1,0.666666667,0.5,0,0,0,0,0,0.25,0.5,0.5,0,0.666666667,0.5,0.166666667,0.5,0.5,0.5,0,1,0.25,0.5,0,0.25,0,0.5,1
-35,0,0,,9.9,Heston East,1.5,68,1,0.581081081,0.444444444,,0,0.166666667,0,0,1,0.5,0.666666667,0.4,0.5,0.8,,1,1,0,0.75,0.666666667,0.666666667,0.75,0,0.666666667,1,0.8,1,0.8,0.4,0,0.166666667,0,0,1,0.375,0.714285714,0.285714286,0.166666667,1,0.666666667,0.5,0,0.166666667,0,0.5,0.666666667,0.833333333,0.571428571,0.7,0.714285714,0.4,0.25,0.333333333
-14,0,0,,9.9,North End,5,459,7.5,0.520408163,0.370909091,0.5,0.571428571,0.428571429,0,0,0.666666667,0.9,0.166666667,0,0,0.5,0.6,0.714285714,0.5,0.4,0.571428571,0.666666667,0.583333333,0.571428571,0.727272727,0.428571429,0.625,0.875,0.857142857,1,0.333333333,0.7,0.076923077,0,0,0.777777778,0.3,0.333333333,0.133333333,0.153846154,0.416666667,0.588235294,0.333333333,0.5,0.2,0.454545455,0.444444444,0.571428571,0.384615385,0.375,0.461538462,0.5,0.545454545,0.466666667,0.384615385
-13,0,0,,9.9,Earl's Court,6,473,11,0.776595745,0.545454545,0.666666667,0.8,1,0.375,0.285714286,0.625,0.714285714,0.75,0.5,0.666666667,0.857142857,0.888888889,1,0.727272727,0.8,1,1,1,0.8,0.9,1,1,1,0.75,0.714285714,0.666666667,0.375,1,0.090909091,0,0.625,0.625,0.428571429,0.4,0.4,0.555555556,0.555555556,0.333333333,0.5,0.25,0.777777778,0.666666667,1,0.25,0.666666667,0.875,0.666666667,0.6,0.75,0.833333333
-12,0,0,,9.9,Redcliffe,6,465,14.5,0.665,0.463659148,0.785714286,0.65,0.833333333,0.125,0.1,0.733333333,0.7,0.681818182,0.6875,0.210526316,0.928571429,0.684210526,0.772727273,0.578947368,0.818181818,0.8,0.666666667,1,0.733333333,0.666666667,0.842105263,0.6,0.692307692,0.666666667,0.545454545,0.357142857,0.5625,0.277777778,0,0,0.55,0.615384615,0.384615385,0.5,0.19047619,0.307692308,0.6,0.708333333,0.411764706,0.3125,0.866666667,0.714285714,0.533333333,0.470588235,0.5,0.789473684,0.636363636,0.461538462,0.444444444,0.466666667
-11,0,0,,9.9,Courtfield,6,474,16,0.741626794,0.429054054,0.857142857,0.666666667,0.75,0,0,0.866666667,0.909090909,1,0.444444444,0.555555556,1,1,1,0.875,0.428571429,1,0.818181818,0.5,0.8,0.666666667,0.888888889,1,1,0.7,0.8,0.692307692,0.454545455,0.636363636,0,0,0.583333333,0.545454545,0.333333333,0.307692308,0.3,0.266666667,0.285714286,0.583333333,0.416666667,0.714285714,0.388888889,0.7,0.727272727,0.461538462,0.3,0.461538462,0.352941176,0.5,0.375,0.5
-10,0,0,,9.9,Stanley,5,466,16.5,0.622119816,0.409722222,0.882352941,0.736842105,0.684210526,0.1875,0.05,0.875,0.75,0.5625,0.421052632,0.277777778,0.909090909,0.6875,0.55,0.529411765,0.684210526,0.666666667,0.75,0.7,0.583333333,0.692307692,0.583333333,0.777777778,0.75,0.571428571,0.666666667,0.523809524,0.409090909,0.548387097,0.12,0,0.424242424,0.380952381,0.538461538,0.185185185,0.166666667,0.636363636,0.571428571,0.523809524,0.208333333,0.307692308,0.666666667,0.391304348,0.517241379,0.47826087,0.291666667,0.590909091,0.347826087,0.476190476,0.458333333,0.409090909
-8,0,0,,9.9,Royal Hospital,4,467,22.33333333,0.62195122,0.428923583,0.675,0.421052632,0.695652174,0.136363636,0,0.739130435,0.638888889,0.575757576,0.423076923,0.408163265,0.65,0.742857143,0.727272727,0.636363636,0.481481481,0.888888889,0.75,0.705882353,0.529411765,0.566666667,0.875,0.760869565,0.75,0.783783784,0.612903226,0.403508772,0.305084746,0.416666667,0.075471698,0.040816327,0.509090909,0.58490566,0.333333333,0.27027027,0.163265306,0.64516129,0.479166667,0.477272727,0.471698113,0.381818182,0.644444444,0.444444444,0.510204082,0.509433962,0.346938776,0.5,0.529411765,0.616666667,0.625,0.44
-7,0,0,,9.9,Churchill,6,483,32,0.635897436,0.431481481,0.714285714,0.555555556,0.555555556,0,0,0.842105263,0.75,0.666666667,0.444444444,0.529411765,0.736842105,0.875,0.882352941,0.642857143,0.476190476,0.625,0.6875,0.642857143,0.8,0.6,0.777777778,0.769230769,0.789473684,0.714285714,0.5,0.666666667,0.4,0.409090909,0,0,0.533333333,0.423076923,0.533333333,0.208333333,0.166666667,0.647058824,0.611111111,0.458333333,0.4,0.380952381,0.611111111,0.526315789,0.375,0.379310345,0.47826087,0.555555556,0.476190476,0.5,0.5,0.72
-4,0,0,,9.9,Prince's,6,229,22,0.640605296,0.489686099,0.742857143,0.692307692,0.533333333,0.033333333,0,0.833333333,0.785714286,0.694444444,0.257142857,0.5,0.692307692,0.540540541,0.741935484,0.566666667,0.476190476,0.833333333,0.793103448,0.866666667,0.714285714,0.709677419,0.793103448,0.833333333,0.733333333,0.743589744,0.689655172,0.5,0.475,0.538461538,0.035714286,0.044444444,0.565217391,0.58974359,0.536585366,0.25,0.16,0.636363636,0.666666667,0.65,0.52173913,0.454545455,0.608695652,0.612244898,0.622222222,0.530612245,0.469387755,0.555555556,0.617021277,0.530612245,0.56,0.658536585
-1,0,0,,9.9,Newington,6,241,25.33333333,0.612304688,0.423529412,0.765957447,0.564102564,0.547619048,0.023809524,0.025641026,0.79245283,0.6875,0.666666667,0.225806452,0.088235294,0.641025641,0.729166667,0.675,0.666666667,0.552631579,0.777777778,0.782608696,0.634146341,0.634146341,0.592592593,0.811320755,0.763636364,0.785714286,0.692307692,0.791666667,0.475409836,0.428571429,0.404255319,0.022727273,0,0.568627451,0.466666667,0.342105263,0.136363636,0.125,0.543859649,0.666666667,0.489795918,0.517241379,0.304347826,0.543478261,0.583333333,0.595238095,0.409090909,0.339622642,0.553846154,0.48,0.472727273,0.489795918,0.46969697
0,0,0,,9.9,Faraday,4,242,17,0.618309859,0.408577878,0.774193548,0.666666667,0.483870968,0.161290323,0.047619048,0.730769231,0.838709677,0.694444444,0.428571429,0.346153846,0.769230769,0.703703704,0.769230769,0.52,0.48,0.7,0.9,0.733333333,0.583333333,0.551724138,0.727272727,0.787878788,0.5625,0.684210526,0.535714286,0.545454545,0.382352941,0.529411765,0.05,0.056603774,0.607142857,0.5625,0.529411765,0.25,0.135135135,0.609756098,0.368421053,0.323529412,0.326086957,0.384615385,0.5625,0.583333333,0.476190476,0.382352941,0.266666667,0.535714286,0.58974359,0.512195122,0.461538462,0.413793103
4,0,0,,9.9,Livesey,3,244,10.2,0.524429967,0.424133811,0.518518519,0.441176471,0.484848485,0.142857143,0,0.5,0.36,0.56,0.25,0.380952381,0.722222222,0.75,0.76,0.642857143,0.52173913,0.736842105,0.666666667,0.588235294,0.592592593,0.578947368,0.588235294,0.5625,0.64,0.558823529,0.566666667,0.5625,0.259259259,0.2,0.090909091,0.08,0.555555556,0.538461538,0.558823529,0.333333333,0.096774194,0.606060606,0.678571429,0.425,0.472222222,0.393939394,0.457142857,0.585365854,0.473684211,0.409090909,0.441860465,0.636363636,0.4,0.5,0.348837209,0.40625
5,0,0,,9.9,Evelyn,2,268,8.8,0.610909091,0.39769821,0.615384615,0.333333333,0.461538462,0.058823529,0.045454545,0.772727273,0.7,0.724137931,0.388888889,0.222222222,0.9,0.863636364,0.8,0.5,0.583333333,0.80952381,0.833333333,0.526315789,0.666666667,0.764705882,0.833333333,0.823529412,0.631578947,0.681818182,0.739130435,0.4,0.172413793,0.392857143,0.041666667,0.03125,0.454545455,0.393939394,0.425,0.216216216,0.24137931,0.617647059,0.517241379,0.457142857,0.35,0.379310345,0.5,0.307692308,0.5625,0.5,0.514285714,0.555555556,0.46875,0.47826087,0.5,0.366666667
15,0,0,,9.9,Charlton,3,280,1.333333333,0.515873016,0.335526316,0.5,0.428571429,0.333333333,0,0,0,0.8,0.5,0.75,0.285714286,0.833333333,0,0.333333333,0.5,0.5,0.428571429,0.4,0.666666667,0.75,0.6,0.666666667,0.666666667,0.833333333,0.666666667,0.6,0.333333333,0.444444444,0.6,0,0,0.5,0,0.444444444,0,0,0.416666667,0.142857143,0.285714286,0.5,0,0.142857143,0.4,0.666666667,0.6,0.166666667,0.571428571,0.4,0.6,0,0.25
18,0,0,,9.9,Woolwich Common,3,281,0.857142857,0.356321839,0.355932203,0.666666667,0,0,0,0,0.6,0.666666667,0,0,0,0.375,0.5,0,0.333333333,0.333333333,0,0.75,0.4,0,0,0.4,0.666666667,0.25,0.6,0.5,0.25,0.25,0.166666667,0,0.166666667,0.25,0.4,1,0,0.428571429,0.4,0.666666667,0.5,0.142857143,0.25,0.6,0.2,1,0.285714286,0.25,0.4,0.285714286,0.4,0.375,0.333333333
-27,-1,0,,9.9,Syon,2,66,1,0.320987654,0.393103448,0,0,0,0,0,0.5,0.333333333,0.5,0.25,0,0.75,0.5,0,0,0.333333333,0.5,0.2,,0.5,0,0.666666667,0.8,0.25,0.333333333,1,0.714285714,0.142857143,0,0,0,0,0.25,0.333333333,0.25,0,0.4,0.714285714,0.307692308,0.333333333,0.2,0.666666667,0.25,0.666666667,0.714285714,0.333333333,0.5,0.666666667,0.666666667,0.8,0.142857143
-24,-1,0,,9.9,Kew,1.5,394,1,0.590277778,0.293478261,1,0.2,0.6,0,0,0.75,0.5,0.4,0.142857143,0.333333333,0.714285714,0.833333333,0.333333333,0.6,0.833333333,0.857142857,0.571428571,1,0.666666667,0.8,0.5,1,1,0.75,0.625,0.5,0.125,0.2,0.25,0,0,0.166666667,0.285714286,0,0.2,0.285714286,0.555555556,0.272727273,0.428571429,0.111111111,0.625,0.416666667,0.142857143,0.153846154,0.4,0.333333333,0.166666667,0.375,0.75,0.571428571
-23,-1,0,,9.9,Chiswick Riverside,2,81,1.5,0.744360902,0.413612565,1,0.25,0.333333333,0,0,0.857142857,1,0.833333333,0.444444444,1,1,0.875,1,0.5,1,0.75,0.75,1,0.666666667,1,1,0.9,1,0.857142857,0.8,0,0,0.333333333,0,0,0.538461538,0.538461538,0.5,0.333333333,0,0.818181818,0.6,0.5,0.333333333,0.272727273,0.777777778,0.75,0.285714286,0.555555556,0.375,0.5,0.333333333,0,0.6,0.5
-18,-1,0,,9.9,Barnes,2,404,2.625,0.47766323,0.379032258,0.4,0.2,0.307692308,0.181818182,0.0625,0.583333333,0.571428571,0.555555556,0.4,0.333333333,0.5,0.538461538,0.555555556,0.615384615,0.3,0.727272727,0.846153846,0.4,0.384615385,0.5,0.9,0.75,0.857142857,0.4375,0.444444444,0.25,0.263157895,0.3125,0,0.076923077,0.272727273,0.538461538,0.384615385,0.130434783,0.571428571,0.384615385,0.695652174,0.375,0.7,0.333333333,0.411764706,0.571428571,0.466666667,0.318181818,0.4375,0.545454545,0.384615385,0.461538462,0.380952381,0.428571429
-16,-1,0,,9.9,Fulham Reach,3,458,5.5,0.609467456,0.357512953,0.6,0.666666667,0.818181818,0.25,0.285714286,0.625,0.75,0.4,0.5,0.142857143,0.4,0.777777778,0.25,0.75,0.888888889,0.75,0.4,0.6,0.642857143,0.75,0.857142857,0.5,0.7,0.571428571,0.5,0.428571429,0.166666667,0,0,0,0.6,0.4,0.142857143,0,0,0.5,0.5,0.4,0.4,0.428571429,0.333333333,0.7,0.5,0.444444444,0.222222222,0.444444444,0.230769231,0.5,0.545454545,0.333333333
-13,-1,0,,9.9,Fulham Broadway,5,449,8,0.661538462,0.34375,0.9,0.75,0.615384615,0,0.1,0.933333333,0.75,0.8,0.153846154,0.285714286,0.722222222,0.714285714,0.666666667,0.625,0.466666667,0.9,1,0.75,0.615384615,0.7,0.916666667,0.785714286,0.833333333,0.8125,0.727272727,0.4,0.263157895,0.35,0,0.045454545,0.692307692,0.533333333,0.272727273,0.117647059,0.095238095,0.3,0.411764706,0.277777778,0.352941176,0.333333333,0.428571429,0.620689655,0.363636364,0.466666667,0.44,0.352941176,0.285714286,0.52173913,0.352941176,0.391304348
-10,-1,0,,9.9,Cremorne,3,461,13,0.607361963,0.459724951,0.636363636,0.5625,0.611111111,0,0,0.933333333,0.538461538,0.583333333,0.416666667,0.25,0.615384615,0.764705882,0.545454545,0.545454545,0.4,0.846153846,0.857142857,0.846153846,0.666666667,0.533333333,0.692307692,0.777777778,0.888888889,0.625,0.666666667,0.434782609,0.545454545,0.444444444,0.086956522,0,0.5,0.631578947,0.294117647,0.411764706,0.192307692,0.571428571,0.545454545,0.35,0.6875,0.5,0.620689655,0.727272727,0.55,0.5625,0.12,0.571428571,0.619047619,0.611111111,0.470588235,0.652173913
-7,-1,0,,9.9,Queenstown,3,443,26,0.57784744,0.422740525,0.564417178,0.601503759,0.532374101,0.135338346,0.061068702,0.715151515,0.606451613,0.601156069,0.408163265,0.304054054,0.696551724,0.709459459,0.620915033,0.450331126,0.503311258,0.713483146,0.708860759,0.666666667,0.661111111,0.617647059,0.707317073,0.673611111,0.680981595,0.622222222,0.670658683,0.437837838,0.412621359,0.36097561,0.054644809,0.03255814,0.492890995,0.49047619,0.457142857,0.274418605,0.183673469,0.580188679,0.528888889,0.418719212,0.427135678,0.328502415,0.464646465,0.546391753,0.534759358,0.427835052,0.408071749,0.609625668,0.559241706,0.518181818,0.509174312,0.480519481
-4,-1,0,,9.9,Oval,6,221,25.5,0.6140625,0.437234688,0.693877551,0.704545455,0.479166667,0.171428571,0.078431373,0.701754386,0.729166667,0.577777778,0.333333333,0.367346939,0.727272727,0.645833333,0.730769231,0.529411765,0.555555556,0.795454545,0.634920635,0.786885246,0.655737705,0.68627451,0.830188679,0.745098039,0.8,0.7,0.590909091,0.483870968,0.464788732,0.403225806,0.043478261,0.036585366,0.590909091,0.493333333,0.40625,0.315068493,0.203703704,0.535714286,0.508474576,0.373134328,0.348484848,0.4,0.545454545,0.559322034,0.558823529,0.453333333,0.5,0.587301587,0.585714286,0.651515152,0.590361446,0.383333333
5,-1,0,,9.9,New Cross,4,265,3.4,0.63902439,0.367424242,0.6,0.5,0.555555556,0,0,0.714285714,0.888888889,0.583333333,0.428571429,0.272727273,0.666666667,0.777777778,0.888888889,0.6,0.714285714,0.727272727,0.666666667,0.875,0.666666667,0.857142857,0.8,0.923076923,0.7,0.6,0.75,0.4,0.166666667,0.166666667,0.066666667,0,0.545454545,0.545454545,0.285714286,0.545454545,0.090909091,0.444444444,0.461538462,0.2,0.875,0.307692308,0.285714286,0.666666667,0.5,0.363636364,0.444444444,0.416666667,0.333333333,0.75,0.466666667,0.357142857
8,-1,0,,9.9,Greenwich West,3,275,3.428571429,0.482084691,0.396895787,0.384615385,0.307692308,0.333333333,0.083333333,0,0.583333333,0.444444444,0.5,0.222222222,0.230769231,0.578947368,0.769230769,0.25,0.692307692,0.357142857,0.75,0.5,0.75,0.75,0.545454545,0.666666667,0.714285714,0.692307692,0.375,0.333333333,0.235294118,0.5,0.222222222,0.08,0,0.583333333,0.608695652,0.285714286,0.294117647,0.052631579,0.529411765,0.666666667,0.4,0.352941176,0.380952381,0.666666667,0.56,0.444444444,0.5,0.3,0.555555556,0.444444444,0.4,0.583333333,0.411764706
12,-1,0,,9.9,Blackheath Westcombe,3,277,2.142857143,0.562162162,0.469827586,0.555555556,0.25,0.4,0,0,0.615384615,0.333333333,1,0,0.25,0.5,1,0.833333333,0.5,0.588235294,1,0.4,0.5,0.6,0.545454545,0.714285714,1,0.555555556,0.75,0.8,0.166666667,0.5,0.166666667,0.4,0,0.6,0.454545455,0.5,0.294117647,0.166666667,0.571428571,0.727272727,0.444444444,0.444444444,0.6,0.6,0.444444444,0.625,0.583333333,0.75,0.615384615,0.6,0.666666667,0.6,0.166666667
-39,-2,0,,9.9,Cranford,1.5,65,0.125,0,0.230769231,,0,0,0,0,,0,,,0,,0,0,0,,,,,0,,0,,,,,,,0,,0,0.5,,,0,0,0.5,0,0,0,0,0,0,1,0,,0.333333333,1,0,,
-35,-2,0,,9.9,Heston Central,2,77,0.2,0.454545455,0.555555556,,0,,0,,0,0,,0,0,,1,,,1,,,,,,,,,,1,,,,,0,1,,,,,1,,,0,1,1,,,,,0,0,,,
-16,-2,0,,9.9,Palace Riverside,3,445,4.4,0.566552901,0.469437653,0.428571429,0.6,0.5,0,0.111111111,0.454545455,0.416666667,0.692307692,0.3,0.375,0.333333333,0.769230769,0.6875,0.777777778,0.4,0.727272727,0.733333333,0.769230769,0.666666667,0.5,0.75,1,0.5,0.823529412,0.8,0.733333333,0.363636364,0.2,0,0,0.5,0.428571429,0.470588235,0.125,0.214285714,0.611111111,0.692307692,0.375,0.466666667,0.588235294,0.666666667,0.7,0.470588235,0.214285714,0.470588235,0.733333333,0.705882353,0.636363636,0.416666667,0.444444444
-15,-2,0,,9.9,Munster,3,446,6,0.6,0.352517986,0.5,0.25,0,0,,1,1,0.833333333,0.4,0,1,1,0.5,0.571428571,0.5,0.666666667,1,0.8,0.5,0.5,1,0.5,1,1,0.666666667,0.4,0.166666667,0.125,0,0,0.2,0.625,0.2,0,0.166666667,0.25,0.166666667,0.333333333,0.8,0.25,0.25,0,0.75,0.428571429,0.75,0.666666667,0.8,0.333333333,0.333333333,0.25
